circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
West Bengal Circle,Kolkata Region,Barasat Division,Andharmanik BO,743401,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.7621548,88.7846395
West Bengal Circle,Kolkata Region,Barasat Division,Kathur BO,743422,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.6057527,88.8636446
West Bengal Circle,Kolkata Region,Barasat Division,Abadkuliadanga BO,743456,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.5622761,88.8694951
West Bengal Circle,Kolkata Region,Barasat Division,Gouribhoj BO,743445,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.6328729,88.7543852
West Bengal Circle,Kolkata Region,Barasat Division,Kharupala BO,743425,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.6312318,88.6250484
West Bengal Circle,Kolkata Region,Barasat Division,Ichhapur Abad BO,743426,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.574205,88.9162564
West Bengal Circle,Kolkata Region,Barasat Division,Lebukhali BO,743439,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.3751166,88.9533563
West Bengal Circle,Kolkata Region,Barasat Division,Bankra Dabar BO,743435,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.4364358,88.9714152
West Bengal Circle,Kolkata Region,Barasat Division,Aturia BO,743427,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.7531161,88.8646933
West Bengal Circle,Kolkata Region,Barasat Division,Raghunathpur BO,743428,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.3894599,88.4503507
West Bengal Circle,Kolkata Region,Barasat Division,Boyermari BO,743442,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.4423215,88.7638294
West Bengal Circle,Kolkata Region,Barasat Division,Atapur BO,743446,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.3033777,88.9198322
West Bengal Circle,Kolkata Region,Barasat Division,Banglani BO,743286,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.80054,88.8599002
West Bengal Circle,Kolkata Region,Barasat Division,Soladana BO,743429,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.6371375,88.924623
West Bengal Circle,Kolkata Region,Birbhum Division,Kaluha BO,731202,BO,Delivery,BIRBHUM,WEST BENGAL,24.207536,87.849316
West Bengal Circle,Kolkata Region,Birbhum Division,Debiparulia BO,731244,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.073496,87.90927
West Bengal Circle,Kolkata Region,Birbhum Division,Dunigram BO,731241,BO,Delivery,BIRBHUM,WEST BENGAL,24.209563,87.921322
West Bengal Circle,Kolkata Region,Birbhum Division,Bhadista BO,731238,BO,Delivery,BIRBHUM,WEST BENGAL,24.357418,87.90455
West Bengal Circle,Kolkata Region,Birbhum Division,Ghoshgram BO,731245,BO,Delivery,BIRBHUM,WEST BENGAL,24.053152,87.878636
West Bengal Circle,Kolkata Region,Birbhum Division,Bhadrapur BO,731237,BO,Delivery,BIRBHUM,WEST BENGAL,24.266035,87.94022
West Bengal Circle,Kolkata Region,Birbhum Division,Mohula BO,731216,BO,Delivery,BIRBHUM,WEST BENGAL,24.096471,87.765263
West Bengal Circle,Kolkata Region,Birbhum Division,Kanakpur BO,731219,BO,Delivery,BIRBHUM,WEST BENGAL,24.429672,87.802153
West Bengal Circle,Kolkata Region,Birbhum Division,Kaitha BO,731220,BO,Delivery,BIRBHUM,WEST BENGAL,24.468292,87.908962
West Bengal Circle,Kolkata Region,Birbhum Division,Harioka BO,731243,BO,Delivery,BIRBHUM,WEST BENGAL,24.149952,87.765263
West Bengal Circle,Kolkata Region,Birbhum Division,Bonha BO,731221,BO,Delivery,BIRBHUM,WEST BENGAL,24.392627,87.912641
West Bengal Circle,Kolkata Region,Birbhum Division,Barapahari BO,731223,BO,Delivery,BIRBHUM,WEST BENGAL,24.233761,87.707409
West Bengal Circle,Kolkata Region,Birbhum Division,Bandhaipur BO,731222,BO,Delivery,BIRBHUM,WEST BENGAL,24.532034,87.902831
West Bengal Circle,Kolkata Region,Birbhum Division,Kanserhat BO,731121,BO,Delivery,BIRBHUM,WEST BENGAL,23.817131,87.552736
West Bengal Circle,Kolkata Region,Birbhum Division,Chotosangra BO,731201,BO,Delivery,BIRBHUM,WEST BENGAL,23.662784,87.667336
West Bengal Circle,Kolkata Region,Birbhum Division,Pafuri BO,731240,BO,Delivery,BIRBHUM,WEST BENGAL,23.652031,87.816286
West Bengal Circle,Kolkata Region,Birbhum Division,Kukhudihi BO,731103,BO,Delivery,BIRBHUM,WEST BENGAL,23.924483,87.56537
West Bengal Circle,Kolkata Region,Birbhum Division,Tapaspur BO,731104,BO,Delivery,BIRBHUM,WEST BENGAL,23.834556,87.462028
West Bengal Circle,Kolkata Region,Birbhum Division,Adityapur BO,731204,BO,Delivery,BIRBHUM,WEST BENGAL,23.709217,87.708641
West Bengal Circle,Kolkata Region,Birbhum Division,Charkolgram BO,731301,BO,Delivery,BIRBHUM,WEST BENGAL,23.659056,87.84024
West Bengal Circle,Kolkata Region,Birbhum Division,Balijuri BO,731123,BO,Delivery,BIRBHUM,WEST BENGAL,23.822131,87.332668
West Bengal Circle,Kolkata Region,Birbhum Division,Bhurkuna BO,731102,BO,Delivery,BIRBHUM,WEST BENGAL,23.830887,87.501245
West Bengal Circle,Kolkata Region,Birbhum Division,Janubazar BO,731124,BO,Delivery,BIRBHUM,WEST BENGAL,23.642739,87.44925
West Bengal Circle,Kolkata Region,Birbhum Division,Koyra BO,731214,BO,Delivery,BIRBHUM,WEST BENGAL,23.688289,87.547753
West Bengal Circle,Kolkata Region,Birbhum Division,Madhaipur BO,731126,BO,Delivery,BIRBHUM,WEST BENGAL,23.905152,87.408356
West Bengal Circle,Kolkata Region,Birbhum Division,Geruapahari BO,731125,BO,Delivery,BIRBHUM,WEST BENGAL,23.852835,87.148256
West Bengal Circle,Kolkata Region,Birbhum Division,Belai BO,731215,BO,Delivery,BIRBHUM,WEST BENGAL,23.637625,87.920494
West Bengal Circle,Kolkata Region,Birbhum Division,Brahmandihi BO,731302,BO,Delivery,BIRBHUM,WEST BENGAL,23.766334,87.910802
West Bengal Circle,Kolkata Region,Birbhum Division,Bipratikuri BO,731303,BO,Delivery,BIRBHUM,WEST BENGAL,23.759844,87.78837
West Bengal Circle,Kolkata Region,Birbhum Division,Daspalsa BO,731218,BO,Delivery,BIRBHUM,WEST BENGAL,23.963376,87.809527
West Bengal Circle,Kolkata Region,Birbhum Division,Baidyanathpur BO,731127,BO,Delivery,BIRBHUM,WEST BENGAL,24.007015,87.45792
West Bengal Circle,Kolkata Region,Birbhum Division,Deucha BO,731132,BO,Delivery,BIRBHUM,WEST BENGAL,24.044664,87.581599
West Bengal Circle,Kolkata Region,Birbhum Division,Damdama BO,731129,BO,Delivery,BIRBHUM,WEST BENGAL,23.851906,87.608764
West Bengal Circle,Kolkata Region,Birbhum Division,Aligarh BO,731130,BO,Delivery,BIRBHUM,WEST BENGAL,23.982441,87.32614
West Bengal Circle,Kolkata Region,Birbhum Division,Gadadharpur RS BO,731234,BO,Delivery,BIRBHUM,WEST BENGAL,24.014414,87.69201
West Bengal Circle,Kolkata Region,Birbhum Division,Belatisultanpur BO,731236,BO,Delivery,BIRBHUM,WEST BENGAL,23.705884,87.586539
West Bengal Circle,Kolkata Region,Birbhum Division,BHATRA BO,731304,BO,Delivery,BIRBHUM,WEST BENGAL,23.833569,87.842265
West Bengal Circle,Kolkata Region,Kolkata East Division,Ghuni BO,700157,BO,Non Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.351597,88.273062
West Bengal Circle,Kolkata Region,Kolkata East Division,Chowbaga BO,700105,BO,Non Delivery,KOLKATA,WEST BENGAL,22.3143602,88.258562
West Bengal Circle,Kolkata Region,Murshidabad Division,Chandpur BO,742121,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.6393,87.912
West Bengal Circle,Kolkata Region,Murshidabad Division,Andulberia BO,742189,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.3535,87.8983
West Bengal Circle,Kolkata Region,Murshidabad Division,Nutanpararaipur BO,742165,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.5272,87.9291
West Bengal Circle,Kolkata Region,Murshidabad Division,Juranpur BO,742406,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.3102,87.2788
West Bengal Circle,Kolkata Region,Murshidabad Division,Bishannagar BO,742133,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.0232,87.9257
West Bengal Circle,Kolkata Region,Murshidabad Division,Jhunka BO,742134,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2925,88.0692
West Bengal Circle,Kolkata Region,Murshidabad Division,Bishnupur Kalibari BO,742102,BO,Non Delivery,MURSHIDABAD,WEST BENGAL,24.1047,88.2516
West Bengal Circle,Kolkata Region,Murshidabad Division,Etore BO,742104,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.1047,88.2516
West Bengal Circle,Kolkata Region,Murshidabad Division,BDurlavpur BO,742302,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.5109,87.9004
West Bengal Circle,Kolkata Region,Murshidabad Division,Khairamari BO,742303,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.9378,87.6178
West Bengal Circle,Kolkata Region,Murshidabad Division,Sahazadpur BO,742166,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.6798,88.1155
West Bengal Circle,Kolkata Region,Murshidabad Division,Nazirpur BO,742304,BO,Non Delivery,MURSHIDABAD,WEST BENGAL,25.4031,87.8175
West Bengal Circle,Kolkata Region,Murshidabad Division,Joykrishnapur BO,742305,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.466,88.2157
West Bengal Circle,Kolkata Region,Murshidabad Division,Gopinathpur BO,742149,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.1082,87.9171
West Bengal Circle,Kolkata Region,Murshidabad Division,BSahazadpur BO,742187,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.7341,87.9239
West Bengal Circle,Kolkata Region,Murshidabad Division,Borderpara BO,742308,BO,Delivery,MURSHIDABAD,WEST BENGAL,25.0226,87.9393
West Bengal Circle,Kolkata Region,Murshidabad Division,Beharia BO,742175,BO,Delivery,MURSHIDABAD,WEST BENGAL,26.0241,87.9515
West Bengal Circle,Kolkata Region,Murshidabad Division,Kazipara BO,742306,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.7144,88.5022
West Bengal Circle,Kolkata Region,Murshidabad Division,Gobindapur BO,742405,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.6581,87.9593
West Bengal Circle,Kolkata Region,Murshidabad Division,Kharjuna BO,742168,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.9875,87.922
West Bengal Circle,Kolkata Region,Murshidabad Division,Amlai BO,742301,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.6125,87.8092
West Bengal Circle,Kolkata Region,Murshidabad Division,Amritakunda BO,742136,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.0589,88.12
West Bengal Circle,Kolkata Region,Murshidabad Division,Benipur BO,742140,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.9287,87.6178
West Bengal Circle,Kolkata Region,Murshidabad Division,Gurulia BO,742147,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.1605,87.9435
West Bengal Circle,Kolkata Region,Murshidabad Division,Kashidanga Mohammadpur BO,742159,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.1707,87.9755
West Bengal Circle,Kolkata Region,Murshidabad Division,Godda Sighari BO,742161,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.1251,87.9561
West Bengal Circle,Kolkata Region,Murshidabad Division,Lohadaha BO,742163,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.5221,88.3129
West Bengal Circle,Kolkata Region,Murshidabad Division,Dutta Barutia BO,742401,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.7708,88.1021
West Bengal Circle,Kolkata Region,Murshidabad Division,Miyan BO,742404,BO,Delivery,MURSHIDABAD,WEST BENGAL,23.9685,87.8257
West Bengal Circle,Kolkata Region,Murshidabad Division,Hasanpur BO,742201,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.0811,87.9102
West Bengal Circle,Kolkata Region,Murshidabad Division,Ghorshala BO,742122,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2273,88.2581
West Bengal Circle,Kolkata Region,Murshidabad Division,Jarur BO,742235,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2744,87.8508
West Bengal Circle,Kolkata Region,Murshidabad Division,Akheriganj BO,742135,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.3321,88.058
West Bengal Circle,Kolkata Region,Murshidabad Division,Bahagalpur BO,742202,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.6042,87.9521
West Bengal Circle,Kolkata Region,Murshidabad Division,Bagdabra BO,742212,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.7469,87.8402
West Bengal Circle,Kolkata Region,Murshidabad Division,Diar Raninagar BO,742227,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2505,87.9755
West Bengal Circle,Kolkata Region,Murshidabad Division,Ahiran BO,742223,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.52,88.03
West Bengal Circle,Kolkata Region,Murshidabad Division,Dayarampur BO,742213,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.5643,88.0252
West Bengal Circle,Kolkata Region,Murshidabad Division,AMDAHARA BO,742123,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.24,88.26
West Bengal Circle,Kolkata Region,Murshidabad Division,Ashariadaha BO,742148,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.3584,88.0833
West Bengal Circle,Kolkata Region,Murshidabad Division,Balia BO,742237,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2305,87.7025
West Bengal Circle,Kolkata Region,Murshidabad Division,Targram BO,742184,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2371,88.0059
West Bengal Circle,Kolkata Region,Murshidabad Division,Alamsahi BO,742224,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.6273,87.971
West Bengal Circle,Kolkata Region,Murshidabad Division,Laskarpur BO,742151,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.2761,87.8504
West Bengal Circle,Kolkata Region,Murshidabad Division,Aheripara BO,742226,BO,Delivery,MURSHIDABAD,WEST BENGAL,24.3144,87.9452
West Bengal Circle,Kolkata Region,Nadia North Division,Kulgachi BO,741161,BO,Delivery,NADIA,WEST BENGAL,23.42,88.57
West Bengal Circle,Kolkata Region,Nadia North Division,Gopalpur Ghat BO,741122,BO,Delivery,NADIA,WEST BENGAL,24.07,88.69
West Bengal Circle,Kolkata Region,Nadia North Division,Talukhuda BO,741123,BO,Delivery,NADIA,WEST BENGAL,23.57,88.51
West Bengal Circle,Kolkata Region,Nadia North Division,Hatisala BO,741124,BO,Delivery,NADIA,WEST BENGAL,23.64,88.5
West Bengal Circle,Kolkata Region,Nadia North Division,Lalbazar BO,741163,BO,Delivery,NADIA,WEST BENGAL,23.81,88.58
West Bengal Circle,Kolkata Region,Nadia North Division,Gobrapota BO,741103,BO,Delivery,NADIA,WEST BENGAL,23.42,88.54
West Bengal Circle,Kolkata Region,Nadia North Division,Aluipara BO,741317,BO,Delivery,NADIA,WEST BENGAL,23.31,88.4
West Bengal Circle,Kolkata Region,Nadia North Division,Barbakpur BO,741165,BO,Delivery,NADIA,WEST BENGAL,23.93,88.56
West Bengal Circle,Kolkata Region,Nadia North Division,Kalirhat BO,741102,BO,Delivery,NADIA,WEST BENGAL,23.35,88.47
West Bengal Circle,Kolkata Region,Nadia North Division,Kalinga BO,741166,BO,Delivery,NADIA,WEST BENGAL,23.5,88.57
West Bengal Circle,Kolkata Region,Nadia North Division,Hanspukuria BO,741160,BO,Delivery,NADIA,WEST BENGAL,23.7,88.51
West Bengal Circle,Kolkata Region,Nadia North Division,Bahadurpur BO,741125,BO,Delivery,NADIA,WEST BENGAL,23.44,88.47
West Bengal Circle,Kolkata Region,Nadia North Division,Bandbelgaon BO,741126,BO,Delivery,NADIA,WEST BENGAL,23.6,88.45
West Bengal Circle,Kolkata Region,Nadia North Division,Arbetai BO,741137,BO,Delivery,NADIA,WEST BENGAL,23.7,88.41
West Bengal Circle,Kolkata Region,Nadia North Division,Tentulberia BO,741138,BO,Delivery,NADIA,WEST BENGAL,23.55,88.38
West Bengal Circle,Kolkata Region,Nadia North Division,Panditpur BO,741140,BO,Delivery,NADIA,WEST BENGAL,23.46,88.5
West Bengal Circle,Kolkata Region,Nadia North Division,Basarkhola BO,741150,BO,Delivery,NADIA,WEST BENGAL,23.69,88.25
West Bengal Circle,Kolkata Region,Nadia North Division,Chandanpur BO,741162,BO,Delivery,NADIA,WEST BENGAL,23.56,88.36
West Bengal Circle,Kolkata Region,Nadia North Division,Saligram BO,741154,BO,Delivery,NADIA,WEST BENGAL,23.55,88.47
West Bengal Circle,Kolkata Region,Nadia North Division,Bakshipur BO,741155,BO,Delivery,NADIA,WEST BENGAL,23.82,88.48
West Bengal Circle,Kolkata Region,Nadia North Division,Molandi BO,741156,BO,Delivery,NADIA,WEST BENGAL,23.8,88.3
West Bengal Circle,Kolkata Region,Nadia North Division,Fakirdanga BO,741316,BO,Delivery,NADIA,WEST BENGAL,23.34,88.34
West Bengal Circle,Kolkata Region,Nadia South Division,Dighra BO,741222,BO,Delivery,NADIA,WEST BENGAL,25.945881,85.670457
West Bengal Circle,Kolkata Region,Nadia South Division,Chandamari BO,741245,BO,Delivery,NADIA,WEST BENGAL,26.234803,89.327439
West Bengal Circle,Kolkata Region,Nadia South Division,Narayanpur BO,741249,BO,Delivery,NADIA,WEST BENGAL,23.554194,88.264273
West Bengal Circle,Kolkata Region,Nadia South Division,Eruli BO,741253,BO,Delivery,NADIA,WEST BENGAL,23.165494,88.684405
West Bengal Circle,Kolkata Region,Nadia South Division,Noapara BO,741255,BO,Delivery,NADIA,WEST BENGAL,23.155404,88.551698
West Bengal Circle,Kolkata Region,Nadia South Division,Haldipara BO,741502,BO,Delivery,NADIA,WEST BENGAL,23.325631,88.612071
West Bengal Circle,Kolkata Region,Nadia South Division,Bijoypur BO,741503,BO,Delivery,NADIA,WEST BENGAL,23.48,88.76
West Bengal Circle,Kolkata Region,Nadia South Division,Ranaghat Baidyapur BO,741256,BO,Delivery,NADIA,WEST BENGAL,23.051244,88.671279
West Bengal Circle,Kolkata Region,Nadia South Division,Byaspur BO,741127,BO,Delivery,NADIA,WEST BENGAL,23.277703,88.578273
West Bengal Circle,Kolkata Region,Nadia South Division,Baranberia BO,741504,BO,Delivery,NADIA,WEST BENGAL,23.273781,88.711595
West Bengal Circle,Kolkata Region,Nadia South Division,Belemath BO,741402,BO,Delivery,NADIA,WEST BENGAL,23.235371,88.500271
West Bengal Circle,Kolkata Region,Nadia South Division,Humaniapota BO,741238,BO,Delivery,NADIA,WEST BENGAL,23.137218,88.685609
West Bengal Circle,Kolkata Region,Nadia South Division,Gobindapur BO,741505,BO,Delivery,NADIA,WEST BENGAL,23.361227,88.602534
West Bengal Circle,Kolkata Region,Nadia South Division,Swarnakhali BO,741506,BO,Delivery,NADIA,WEST BENGAL,23.455833,88.697653
West Bengal Circle,Kolkata Region,Nadia South Division,Bhajanghat BO,741507,BO,Delivery,NADIA,WEST BENGAL,23.380302,88.742183
West Bengal Circle,Kolkata Region,Nadia South Division,Dhantala BO,741202,BO,Delivery,NADIA,WEST BENGAL,23.194775,88.626548
West Bengal Circle,Kolkata Region,Nadia South Division,Bablagobindapur BO,741404,BO,Delivery,NADIA,WEST BENGAL,23.262741,88.444886
West Bengal Circle,Kolkata Region,BARRACKPORE DIVISION,Madarpur BO,743166,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.9,88.45
West Bengal Circle,Kolkata Region,BARRACKPORE DIVISION,Malancha BO,743135,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.92,88.43
West Bengal Circle,Kolkata Region,BARRACKPORE DIVISION,Palashi BO,743145,BO,Non Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.92,88.49
West Bengal Circle,Kolkata Region,BARRACKPORE DIVISION,Keotia BO,743126,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.84,88.4
West Bengal Circle,Kolkata Region,BARRACKPORE DIVISION,Karnamadhabpur BO,700113,BO,Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.714179,88.419242
West Bengal Circle,Kolkata Region,BARRACKPORE DIVISION,Gurdah BO,743127,BO,Non Delivery,24 PARAGANAS NORTH,WEST BENGAL,22.82,88.4
West Bengal Circle,Kolkata Region,Baruipur Division,Bamunia  BO,743502,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.506819,88.631704
West Bengal Circle,Kolkata Region,Baruipur Division,Hironmoypur BO,743312,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.122,88.679
West Bengal Circle,Kolkata Region,Baruipur Division,Nungi BO,700140,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.4973,88.2213
West Bengal Circle,Kolkata Region,Baruipur Division,Chak Kashipur BO,743318,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.4262,88.1645
West Bengal Circle,Kolkata Region,Baruipur Division,Andharmanik BO,743503,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.37,88.355
West Bengal Circle,Kolkata Region,Baruipur Division,Bawali Chandipur BO,700137,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.404,88.185
West Bengal Circle,Kolkata Region,Baruipur Division,Jogendranagar BO,743329,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.3793,88.713
West Bengal Circle,Kolkata Region,Baruipur Division,Tarda Kapasati BO,743330,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.45964,88.519061
West Bengal Circle,Kolkata Region,Baruipur Division,Amtali BO,743378,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.133909,90.236193
West Bengal Circle,Kolkata Region,Baruipur Division,Dingelpota BO,700151,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.422691,88.380192
West Bengal Circle,Kolkata Region,Baruipur Division,Bhajna Benepara BO,743399,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,21.949731,88.319466
West Bengal Circle,Kolkata Region,Baruipur Division,Kalatalahat BO,743504,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.26,88.1
West Bengal Circle,Kolkata Region,Baruipur Division,Chaluary BO,743513,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.269261,88.249
West Bengal Circle,Kolkata Region,Baruipur Division,Anwarpur BO,743336,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.126,88.254
West Bengal Circle,Kolkata Region,Baruipur Division,Amlamethi BO,743370,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.084,88.734
West Bengal Circle,Kolkata Region,Baruipur Division,Futigoda BO,743337,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.149,88.41
West Bengal Circle,Kolkata Region,Baruipur Division,Baribhanga Abad BO,743349,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.0343,88.4452
West Bengal Circle,Kolkata Region,Baruipur Division,Dhamua BO,743610,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.284,88.396
West Bengal Circle,Kolkata Region,Baruipur Division,Boga Noapara BO,700141,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.541,88.2455
West Bengal Circle,Kolkata Region,Baruipur Division,Bamangachi BO,700145,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.756,88.507
West Bengal Circle,Kolkata Region,Baruipur Division,Ghoradah BO,743354,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.114,88.38
West Bengal Circle,Kolkata Region,Baruipur Division,Bonhooghly BO,700103,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.429,88.3652
West Bengal Circle,Kolkata Region,Baruipur Division,Bakultalahat BO,743338,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.149,88.45
West Bengal Circle,Kolkata Region,Baruipur Division,Batakhali Chandipur BO,743611,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.196465,88.776827
West Bengal Circle,Kolkata Region,Baruipur Division,Begampur BO,743387,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.368621,88.503338
West Bengal Circle,Kolkata Region,Baruipur Division,Achintanagar BO,743383,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,21.8167,88.4379
West Bengal Circle,Kolkata Region,Baruipur Division,RAMKRISHNA PALLY BO,700150,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.439,88.415
West Bengal Circle,Kolkata Region,Baruipur Division,Bazarberia BO,743395,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,21.971,88.193
West Bengal Circle,Kolkata Region,Baruipur Division,Debisabad BO,743376,BO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.288,88.554
